Sample_date,Sample_Time,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,BGA_RFU,T_Fahr
9/15/2022,3:45:0,12.7,7.19,1.59,4.15,0.89,0.19,78.296
9/15/2022,4:0:0,12.7,7.19,1.5,4.3,0.79,0.23,78.282
9/15/2022,4:15:0,12.74,7.18,1.32,4.09,0.84,0.08,78.309
9/15/2022,4:30:0,12.74,7.18,1.25,3.98,0.81,0.11,78.193
9/15/2022,4:45:0,12.83,7.18,1.14,4.24,0.71,0.08,78.352
9/15/2022,5:0:0,12.86,7.18,1.11,4.13,0.87,0.18,78.325
9/15/2022,5:15:0,12.86,7.18,1.05,4.12,0.9,0.07,78.341
9/15/2022,5:30:0,12.89,7.18,1.3,4.05,0.84,0.2,78.337
9/15/2022,5:45:0,12.86,7.18,1.14,4.12,0.89,0.25,78.152
9/15/2022,6:0:0,12.8,7.19,1.23,4.34,0.97,0.17,77.967
9/15/2022,6:15:0,12.85,7.18,1.15,4.28,0.93,0.14,78.035
9/15/2022,6:30:0,12.87,7.18,1.27,4.72,0.87,0.29,78.091
9/15/2022,6:45:0,12.97,7.18,1.13,5.03,0.92,0.21,78.174
9/15/2022,7:0:0,13,7.18,1.05,4.94,0.8,0.15,78.384
9/15/2022,7:15:0,12.99,7.18,1.22,4.81,0.92,0.31,78.334
9/15/2022,7:30:0,13.01,7.18,1.17,5.07,0.83,0.25,78.417
9/15/2022,7:45:0,13,7.18,1.08,5.3,0.72,0.29,78.363
9/15/2022,8:0:0,13.02,7.18,0.97,5.48,0.97,0.17,78.485
9/15/2022,8:15:0,13.01,7.18,1.23,5.65,0.81,0.14,78.409
9/15/2022,8:30:0,12.97,7.18,0.98,5.8,0.85,0.16,78.384
9/15/2022,8:45:0,13.06,7.18,0.96,5.37,0.76,0.17,78.577
9/15/2022,9:0:0,13.13,7.18,1.03,5.3,0.78,0.22,78.793
9/15/2022,9:15:0,13.13,7.18,0.92,5.55,0.76,0.26,78.811
9/15/2022,9:30:0,13.15,7.18,1.07,4.96,0.79,0.21,78.814
9/15/2022,9:45:0,13.14,7.18,1.01,5.25,0.96,0.19,78.816
9/15/2022,10:0:0,13.19,7.18,1.02,4.87,0.78,0.29,78.926
9/15/2022,10:15:0,13.15,7.18,1.09,4.97,0.61,0.18,78.994
9/15/2022,10:30:0,13.23,7.18,1.37,5.12,0.93,0.18,79.045
9/15/2022,10:45:0,13.24,7.18,1.33,4.89,0.68,0.26,79.124
9/15/2022,11:0:0,13.29,7.19,1.41,5.64,0.84,0.19,79.196
9/15/2022,11:15:0,13.29,7.19,1.49,5.13,0.72,0.18,79.245
9/15/2022,11:30:0,13.29,7.19,1.39,5.36,0.73,0.15,79.282
9/15/2022,11:45:0,13.26,7.18,0.82,5.31,0.72,0.1,79.227
9/15/2022,12:0:0,13.33,7.18,1.11,5.48,0.76,0.18,79.349
9/15/2022,12:15:0,13.35,7.19,1.55,5.46,0.81,0.12,79.448
9/15/2022,12:30:0,13.36,7.19,1.13,5.52,0.69,0.05,79.459
9/15/2022,12:45:0,13.33,7.17,1.01,4.94,0.74,0.0,79.34
9/15/2022,13:0:0,13.38,7.18,0.99,5.11,0.61,0.11,79.515
9/15/2022,13:15:0,13.41,7.18,1.03,5.1,0.78,0.05,79.527
9/15/2022,13:30:0,13.38,7.16,0.54,4.75,0.68,0.11,79.365
9/15/2022,13:45:0,13.43,7.19,1.21,4.86,0.65,-0.01,79.686
9/15/2022,14:0:0,13.4,7.19,1.46,4.86,0.74,0.07,79.689
9/15/2022,14:15:0,13.35,7.19,1.41,4.54,0.89,0.08,79.633
9/15/2022,14:30:0,13.43,7.19,1.34,4.44,0.84,0.03,79.579
9/15/2022,14:45:0,13.36,7.19,1.46,4.37,0.8,0.17,79.493
9/15/2022,15:0:0,13.44,7.19,1.49,4.74,0.9,0.25,79.45
9/15/2022,15:15:0,13.45,7.2,1.47,5.09,0.77,0.22,79.439
9/15/2022,15:30:0,13.45,7.2,1.28,5.02,1.06,0.25,79.408
9/15/2022,15:45:0,13.44,7.2,1.65,4.97,0.9,0.34,79.414
9/15/2022,16:0:0,13.43,7.2,1.59,5.02,0.89,0.16,79.394
9/15/2022,16:15:0,13.4,7.2,1.33,4.81,0.95,0.18,79.414
9/15/2022,16:30:0,13.45,7.2,1.3,4.69,0.9,0.33,79.387
9/15/2022,16:45:0,13.47,7.19,1.13,4.8,0.92,0.13,79.315
9/15/2022,17:0:0,13.46,7.19,1.16,4.77,1.05,0.25,79.299
9/15/2022,17:15:0,13.49,7.19,1.11,4.78,0.94,0.23,79.2
9/15/2022,17:30:0,13.53,7.2,1.32,5.15,0.88,0.18,79.084
9/15/2022,17:45:0,13.5,7.19,1.2,5.31,1.01,0.35,79.036
9/15/2022,18:0:0,13.51,7.19,1.17,5.15,0.91,0.22,78.942
9/15/2022,18:15:0,13.5,7.19,1.22,5.54,0.95,0.23,78.841
9/15/2022,18:30:0,13.49,7.2,0.94,5.75,0.98,0.22,78.859
9/15/2022,18:45:0,13.53,7.19,0.97,5.6,0.89,0.23,78.894
9/15/2022,19:0:0,13.53,7.18,0.92,5.34,1,0.18,78.94
9/15/2022,19:15:0,13.54,7.18,0.8,5.28,0.77,0.25,78.967
9/15/2022,19:30:0,13.58,7.18,1.04,7.2,0.95,0.18,78.958
9/15/2022,19:45:0,13.64,7.19,0.77,5.75,0.76,0.15,78.953
9/15/2022,20:0:0,13.56,7.17,0.71,5.79,0.75,0.22,78.87
9/15/2022,20:15:0,13.6,7.18,0.83,6.08,0.86,0.11,78.771
9/15/2022,20:30:0,13.56,7.18,0.91,6.06,0.89,0.13,78.688
9/15/2022,20:45:0,13.59,7.18,1,6.18,0.78,-0.05,78.692
9/15/2022,21:0:0,13.58,7.17,0.97,6.02,0.86,0.21,78.604
9/15/2022,21:15:0,13.59,7.17,0.93,5.93,0.96,0.18,78.586
9/15/2022,21:30:0,13.58,7.17,0.94,5.83,0.8,0.21,78.49
9/15/2022,21:45:0,13.6,7.17,1.28,5.66,0.67,0.03,78.48
9/15/2022,22:0:0,13.58,7.17,0.96,6.07,0.82,0.15,78.436
9/15/2022,22:15:0,13.56,7.16,0.57,6.14,0.77,0.23,78.382
9/15/2022,22:30:0,13.57,7.17,0.65,5.82,0.92,0.11,78.411
9/15/2022,22:45:0,13.52,7.16,0.37,5.96,0.73,0.16,78.255
9/15/2022,23:0:0,13.54,7.17,0.52,5.38,0.84,0.07,78.213
9/15/2022,23:15:0,13.55,7.17,1.15,5.33,0.86,0.1,78.15
9/15/2022,23:30:0,13.52,7.17,0.66,5.13,0.89,0.1,78.051
9/15/2022,23:45:0,13.53,7.17,1.13,4.93,0.71,0.17,78.03
9/16/2022,0:0:0,13.5,7.17,1.01,4.72,0.86,0.14,77.974
9/16/2022,0:15:0,13.49,7.17,1.04,4.46,0.84,0.08,77.808
9/16/2022,0:30:0,13.45,7.17,0.97,4.69,0.83,0.12,77.904
9/16/2022,0:45:0,13.45,7.17,0.89,4.31,0.79,0.12,77.823
9/16/2022,1:0:0,13.49,7.18,1.4,4.79,0.78,0.01,77.878
9/16/2022,1:15:0,13.46,7.18,1.07,4.62,0.83,0.06,77.686
9/16/2022,1:30:0,13.48,7.17,1.22,4.35,0.77,0.04,77.83
9/16/2022,1:45:0,13.42,7.16,0.72,5.46,0.84,0.09,77.902
9/16/2022,2:0:0,13.39,7.18,1.21,4.4,0.73,0.07,77.549
9/16/2022,2:15:0,13.39,7.18,1.13,4.42,0.84,0.11,77.612
9/16/2022,2:30:0,13.41,7.18,1.18,4.94,0.91,0.15,77.808
9/16/2022,2:45:0,13.47,7.18,1.21,5.11,0.77,0.06,77.805
9/16/2022,3:0:0,13.46,7.18,0.94,5.7,0.99,0.24,77.981
9/16/2022,3:15:0,13.45,7.19,1.23,5.69,0.88,0.17,77.787
9/16/2022,3:30:0,13.48,7.18,0.86,5.92,1,0.19,77.889
9/16/2022,3:45:0,13.45,7.18,1.39,5.24,0.89,0.21,77.745
9/16/2022,4:0:0,13.38,7.19,1.42,5.18,0.96,0.2,77.463
9/16/2022,4:15:0,13.33,7.2,1.51,4.59,0.88,-0.02,77.038
9/16/2022,4:30:0,13.31,7.19,1.13,4.7,0.73,0.14,77.104
9/16/2022,4:45:0,13.22,7.21,1.67,5.26,0.66,0.18,76.658
9/16/2022,5:0:0,13.27,7.21,1.63,5.03,0.82,0.17,76.899
9/16/2022,5:15:0,13.26,7.22,1.88,5.38,0.79,0.19,76.617
9/16/2022,5:30:0,13.27,7.22,1.72,5.2,0.92,0.22,76.681
9/16/2022,5:45:0,13.2,7.21,1.82,4.65,0.76,0.11,76.413
9/16/2022,6:0:0,13.21,7.21,1.62,4.7,0.82,0.15,76.455
9/16/2022,6:15:0,13.28,7.2,1.61,4.67,0.95,0.08,76.689
9/16/2022,6:30:0,13.31,7.19,1.49,4.84,0.95,0.15,76.795
9/16/2022,6:45:0,13.31,7.2,1.36,4.78,0.7,0.14,76.791
9/16/2022,7:0:0,13.36,7.19,1.17,4.71,0.92,0.16,76.96
9/16/2022,7:15:0,13.39,7.18,0.77,4.42,0.83,0.27,77.103
9/16/2022,7:30:0,13.4,7.18,0.96,4.79,1.02,0.22,77.239
9/16/2022,7:45:0,13.42,7.18,1.06,4.49,0.97,0.09,76.941
9/16/2022,8:0:0,13.42,7.19,1.21,4.5,0.97,-0.02,77.029
9/16/2022,8:15:0,13.45,7.18,1.09,5.01,0.81,0.14,77.173
9/16/2022,8:30:0,13.5,7.18,1,4.9,0.94,0.1,77.146
9/16/2022,8:45:0,13.58,7.19,1.25,4.98,0.89,0.09,77.376
9/16/2022,9:0:0,13.59,7.19,1.32,5.26,0.8,0.06,77.5
9/16/2022,9:15:0,13.6,7.19,1.28,5.16,0.77,0.18,77.477
9/16/2022,9:30:0,13.61,7.2,1.38,5.43,0.99,0.12,77.569
9/16/2022,9:45:0,13.58,7.19,1.4,4.88,0.85,0.16,77.511
9/16/2022,10:0:0,13.48,7.19,1.24,4.61,0.68,0.04,77.365
9/16/2022,10:15:0,13.52,7.19,1.6,4.78,0.89,0.03,77.455
9/16/2022,10:30:0,13.48,7.19,1.54,4.64,0.95,0.1,77.527
9/16/2022,10:45:0,13.33,7.2,1.33,4.37,0.84,0.14,77.446
9/16/2022,11:0:0,13.26,7.19,1.27,4.29,0.94,0.09,77.482
9/16/2022,11:15:0,13.13,7.2,1.35,4.15,1.08,0.22,77.621
9/16/2022,11:30:0,13.06,7.2,1.42,4.23,0.89,0.14,77.698
9/16/2022,11:45:0,13.14,7.21,1.66,5.05,0.94,0.1,78.076
9/16/2022,12:0:0,13.16,7.21,1.64,6.25,0.73,0.16,78.174
9/16/2022,12:15:0,13.03,7.22,1.7,6.01,1.12,0.25,78.208
9/16/2022,12:30:0,13.08,7.21,1.68,6.1,0.93,0.23,78.301
9/16/2022,12:45:0,13.02,7.21,1.67,5.31,0.96,0.08,78.143
9/16/2022,13:0:0,13.01,7.2,1.56,5.84,0.94,0.27,78.267
9/16/2022,13:15:0,12.89,7.22,1.58,5.78,1.03,0.23,78.537
9/16/2022,13:30:0,13.06,7.2,1.32,5.99,0.98,0.34,78.359
9/16/2022,13:45:0,13.02,7.19,1.43,5.05,0.87,0.2,78.273
9/16/2022,14:0:0,12.98,7.19,1.48,4.54,1.16,0.18,78.292
9/16/2022,14:15:0,12.98,7.19,1.77,4.97,1.14,0.05,78.346
9/16/2022,14:30:0,12.99,7.19,1.59,4.76,1.11,0.18,78.359
9/16/2022,14:45:0,12.99,7.18,1.69,4.39,1.14,0.26,78.314
9/16/2022,15:0:0,13.04,7.18,1.4,4.65,1.09,0.06,78.26
9/16/2022,15:15:0,12.99,7.18,1.53,4.55,1.1,0.18,78.327
9/16/2022,15:30:0,12.97,7.19,1.49,4.93,1.13,0.23,78.359
9/16/2022,15:45:0,12.95,7.2,1.71,4.99,1.24,0.22,78.354
9/16/2022,16:0:0,12.9,7.2,1.84,4.47,1.41,0.24,78.355
9/16/2022,16:15:0,12.91,7.2,1.7,4.56,1.36,0.22,78.303
9/16/2022,16:30:0,12.92,7.19,1.85,4.4,1.36,0.43,78.235
9/16/2022,16:45:0,12.78,7.2,2.01,4.02,1.59,0.31,78.157
9/16/2022,17:0:0,12.85,7.19,1.84,4.13,1.53,0.25,78.177
9/16/2022,17:15:0,12.88,7.19,1.85,3.88,1.5,0.24,78.085
9/16/2022,17:30:0,12.86,7.19,1.85,3.79,1.64,0.4,78.105
9/16/2022,17:45:0,12.88,7.18,1.5,3.56,1.53,0.38,78.19
9/16/2022,18:0:0,12.94,7.17,1.43,3.22,1.6,0.56,78.318
9/16/2022,18:15:0,12.94,7.17,1.36,3.59,1.86,0.68,78.294
9/16/2022,18:30:0,12.98,7.18,1.5,3.4,1.91,0.78,78.307
9/16/2022,18:45:0,13,7.18,1.67,3.4,2.14,0.74,78.381
9/16/2022,19:0:0,13.03,7.18,1.52,3.38,2.35,0.9,78.39
9/16/2022,19:15:0,12.96,7.16,1.03,3.01,1.56,0.42,78.253
9/16/2022,19:30:0,13.02,7.17,1.5,3.16,2.16,0.99,78.337
9/16/2022,19:45:0,13.01,7.18,1.56,3.05,2.77,1.28,78.22
9/16/2022,20:0:0,13.01,7.18,1.76,2.95,3.08,1.88,78.107
9/16/2022,20:15:0,13.03,7.18,1.7,3.04,3.72,2.07,78.118
9/16/2022,20:30:0,12.94,7.18,1.87,2.79,2.98,1.57,78.071
9/16/2022,20:45:0,12.94,7.19,1.93,2.89,3.64,2.06,78.028
9/16/2022,21:0:0,13.01,7.18,1.84,3.02,4.15,2.52,78.042
9/16/2022,21:15:0,12.96,7.18,1.65,2.9,3.78,2.02,78.013
9/16/2022,21:30:0,12.91,7.19,1.82,2.79,4.04,2.18,77.986
9/16/2022,21:45:0,12.88,7.19,1.82,2.65,3.93,2.47,77.94
9/16/2022,22:0:0,12.95,7.19,1.71,2.6,3.96,2.34,77.945
9/16/2022,22:15:0,12.84,7.2,1.87,2.38,3.39,1.92,77.797
9/16/2022,22:30:0,12.79,7.19,1.64,2.64,2.82,1.44,77.776
9/16/2022,22:45:0,12.81,7.18,1.29,2.26,2.19,0.82,77.932
9/16/2022,23:0:0,12.79,7.19,1.63,2.27,3.35,1.97,77.684
9/16/2022,23:15:0,12.69,7.2,2.03,2.48,4.04,2.44,77.313
9/16/2022,23:30:0,12.65,7.2,2.05,2.28,4.4,2.72,77.263
9/16/2022,23:45:0,12.73,7.19,1.87,2.32,4.47,2.78,77.412
9/17/2022,0:0:0,12.62,7.2,2.11,2.6,4.57,2.85,77.092
9/17/2022,0:15:0,12.6,7.2,2.09,2.18,3.74,2.2,77.139
9/17/2022,0:30:0,12.7,7.19,1.92,2.14,3.91,2.36,77.257
9/17/2022,0:45:0,12.68,7.2,1.97,2.14,4.23,2.61,77.218
9/17/2022,1:0:0,12.69,7.2,1.99,2.11,3.57,2.03,77.146
9/17/2022,1:15:0,12.63,7.2,2.02,2.06,3.42,2.06,76.896
9/17/2022,1:30:0,12.47,7.21,2.14,2.07,3,1.81,76.458
9/17/2022,1:45:0,12.6,7.2,2.07,1.99,3.7,1.96,76.861
9/17/2022,2:0:0,12.65,7.19,1.99,2.12,3.96,2.24,77.029
9/17/2022,2:15:0,12.7,7.18,1.9,2.08,3.52,1.99,77.236
9/17/2022,2:30:0,12.73,7.18,1.9,1.91,4.02,2.2,77.274
9/17/2022,2:45:0,12.76,7.19,1.93,2.07,3.28,1.81,77.14
9/17/2022,3:0:0,12.76,7.18,1.81,2.05,4.1,2.21,77.221
9/17/2022,3:15:0,12.74,7.18,1.68,1.87,3.35,1.89,77.22
9/17/2022,3:30:0,12.73,7.17,1.68,1.86,4.32,2.57,77.394
9/17/2022,3:45:0,12.75,7.16,1.22,1.93,3.48,1.89,77.529
9/17/2022,4:0:0,12.81,7.17,1.63,2.03,4.14,2.55,77.425
9/17/2022,4:15:0,12.8,7.17,1.65,1.94,3.77,2.2,77.425
9/17/2022,4:30:0,12.76,7.18,1.73,1.99,2.7,1.47,77.142
9/17/2022,4:45:0,12.74,7.17,1.6,2.08,2.73,1.59,77.176
9/17/2022,5:0:0,12.75,7.17,1.66,1.9,3.3,2.2,77.158
9/17/2022,5:15:0,12.74,7.17,1.72,2.06,3.46,2.0,77.061
9/17/2022,5:30:0,12.74,7.17,1.82,1.9,3.17,1.65,77.05
9/17/2022,5:45:0,12.74,7.17,1.8,1.84,3.3,1.71,77.085
9/17/2022,6:0:0,12.7,7.18,1.85,1.9,3.17,1.77,76.899
9/17/2022,6:15:0,12.77,7.17,1.79,1.98,3.46,2.06,77.135
9/17/2022,6:30:0,12.75,7.17,1.77,2.17,3.05,1.69,77.022
9/17/2022,6:45:0,12.73,7.17,1.74,2.31,2.89,1.47,77.009
9/17/2022,7:0:0,12.76,7.17,1.77,1.86,2.97,1.68,77.104
9/17/2022,7:15:0,12.7,7.18,1.93,1.81,3.07,1.9,76.802
9/17/2022,7:30:0,12.67,7.18,1.7,1.76,3.01,1.74,76.836
9/17/2022,7:45:0,12.7,7.18,1.68,1.7,3.52,1.95,76.935
9/17/2022,8:0:0,12.77,7.17,1.76,1.83,5.32,3.75,77.094
9/17/2022,8:15:0,12.74,7.18,1.63,1.69,5.71,3.43,77.058
9/17/2022,8:30:0,12.78,7.17,1.75,1.82,4.67,3.09,77.13
9/17/2022,8:45:0,12.79,7.17,1.75,2.31,4.48,2.83,77.218
9/17/2022,9:0:0,12.8,7.17,1.74,1.77,5.93,4.29,77.292
9/17/2022,9:15:0,12.83,7.17,1.85,1.8,5.13,3.41,77.382
9/17/2022,9:30:0,12.84,7.17,1.53,1.7,6.71,4.77,77.459
9/17/2022,9:45:0,12.84,7.17,1.62,1.83,6.01,4.43,77.488
9/17/2022,10:0:0,12.84,7.17,1.75,1.89,4.4,2.86,77.529
9/17/2022,10:15:0,12.82,7.18,1.83,1.85,4.23,2.65,77.54
9/17/2022,10:30:0,12.84,7.17,1.44,1.86,3.56,2.07,77.581
9/17/2022,10:45:0,12.79,7.19,1.98,1.67,3.35,1.92,77.68
9/17/2022,11:0:0,12.69,7.21,1.99,1.64,5.89,4.03,77.751
9/17/2022,11:15:0,12.58,7.2,2.27,1.74,4,2.38,77.815
9/17/2022,11:30:0,12.58,7.22,2.23,1.71,7.43,5.27,77.718
9/17/2022,11:45:0,12.45,7.22,2.23,1.78,6.55,4.3,77.763
9/17/2022,12:0:0,12.33,7.21,2.7,1.55,3.72,1.59,77.931
9/17/2022,12:15:0,12.39,7.21,2.44,1.78,3.18,1.14,77.967
9/17/2022,12:30:0,12.39,7.2,2.48,2,3.32,1.4,77.974
9/17/2022,12:45:0,12.28,7.22,2.67,1.6,3.64,1.45,77.997
9/17/2022,13:0:0,12.28,7.22,2.68,1.75,4.14,1.61,77.988
9/17/2022,13:15:0,12.19,7.24,3.1,1.69,4.85,1.98,78.12
9/17/2022,13:30:0,12.04,7.27,3.2,1.71,6.3,2.57,78.228
9/17/2022,13:45:0,12.14,7.27,3.31,1.78,6.87,2.81,78.21
9/17/2022,14:0:0,12.06,7.28,3.42,1.71,7.21,3.19,78.298
9/17/2022,14:15:0,11.79,7.3,3.67,1.77,10.29,4.59,78.413
9/17/2022,14:30:0,11.92,7.29,3.58,1.67,9.28,4.07,78.211
9/17/2022,14:45:0,11.94,7.29,3.56,1.63,10.68,4.96,78.235
9/17/2022,15:0:0,11.9,7.3,3.65,1.67,13.8,6.37,78.264
9/17/2022,15:15:0,11.94,7.33,3.97,1.83,16.81,7.85,78.278
9/17/2022,15:30:0,11.96,7.36,4.25,1.75,22.29,11.22,78.339
9/17/2022,15:45:0,11.99,7.41,4.65,1.76,25.96,13.14,78.332
9/17/2022,16:0:0,11.93,7.45,4.96,1.71,29.97,15.17,78.328
9/17/2022,16:15:0,11.87,7.45,4.96,1.99,30.13,14.93,78.334
9/17/2022,16:30:0,11.82,7.47,5.12,1.59,31.95,14.8,78.354
9/17/2022,16:45:0,11.84,7.43,5.03,1.66,25.89,13.03,78.289
9/17/2022,17:0:0,11.86,7.41,4.7,1.83,26.52,14.73,78.199
9/17/2022,17:15:0,11.87,7.4,4.46,1.54,26.01,14.66,78.289
9/17/2022,17:30:0,11.78,7.42,4.87,1.67,30.05,14.34,78.177
9/17/2022,17:45:0,11.84,7.39,4.54,1.76,28.99,13.37,78.184
9/17/2022,18:0:0,11.82,7.43,4.87,1.97,30.18,12.43,78.163
9/17/2022,18:15:0,11.83,7.4,4.77,1.69,30.54,14.89,78.107
9/17/2022,18:30:0,11.78,7.42,4.8,1.74,32.34,16.92,78.046
9/17/2022,18:45:0,11.82,7.39,4.58,1.56,29.47,14.98,78.033
9/17/2022,19:0:0,11.83,7.38,4.52,1.62,27.96,14.37,78.026
9/17/2022,19:15:0,11.88,7.37,4.54,1.56,27.15,14.46,78.039
9/17/2022,19:30:0,11.86,7.4,4.67,1.49,32.1,16.13,77.981
9/17/2022,19:45:0,11.85,7.38,4.45,1.46,30.34,14.82,77.889
9/17/2022,20:0:0,11.9,7.36,4.18,1.45,25.32,13.02,77.932
9/17/2022,20:15:0,11.93,7.39,4.47,1.56,29.85,14.48,77.985
9/17/2022,20:30:0,11.96,7.4,4.53,1.73,31.19,16.83,77.986
9/17/2022,20:45:0,11.95,7.4,4.53,1.52,31.9,17.01,77.945
9/17/2022,21:0:0,11.98,7.37,4.33,1.54,28.76,14.87,77.907
9/17/2022,21:15:0,12,7.37,4.25,1.54,28.47,13.72,77.961
9/17/2022,21:30:0,11.99,7.38,4.45,1.44,30.81,15.95,77.941
9/17/2022,21:45:0,12.03,7.36,4.28,1.72,26.18,13.62,77.961
9/17/2022,22:0:0,12.07,7.38,4.37,1.42,29.67,15.53,78.039
9/17/2022,22:15:0,12.04,7.36,4.21,1.74,26.87,14.39,77.985
9/17/2022,22:30:0,12.03,7.35,4.17,1.41,28.42,14.83,77.929
9/17/2022,22:45:0,12.12,7.34,4.05,1.48,26.26,14.39,77.887
9/17/2022,23:0:0,12.11,7.34,4.01,1.43,27.32,14.39,77.887
9/17/2022,23:15:0,12.04,7.33,3.77,1.41,21.46,10.49,77.833
9/17/2022,23:30:0,12.09,7.32,3.81,1.45,23.76,11.46,77.907
9/17/2022,23:45:0,12.15,7.31,3.79,1.48,24.69,13.62,77.907
9/18/2022,0:0:0,12.15,7.3,3.56,1.42,23.02,11.96,77.851
9/18/2022,0:15:0,12.18,7.29,3.45,1.4,21.69,11.47,77.812
9/18/2022,0:30:0,12.16,7.28,3.34,1.46,20.81,10.59,77.832
9/18/2022,0:45:0,12.17,7.3,3.55,1.46,24.25,13.55,77.841
9/18/2022,1:0:0,12.21,7.29,3.47,1.4,23.5,10.22,77.851
9/18/2022,1:15:0,12.23,7.3,3.55,1.4,23.54,11.89,77.763
9/18/2022,1:30:0,12.19,7.29,3.46,1.39,24.26,12.51,77.628
9/18/2022,1:45:0,12.21,7.3,3.56,1.47,22.66,11.81,77.646
9/18/2022,2:0:0,12.23,7.31,3.64,1.45,24.87,12.73,77.623
9/18/2022,2:15:0,12.25,7.3,3.59,1.57,24.47,11.32,77.626
9/18/2022,2:30:0,12.27,7.29,3.48,1.44,23.4,12.39,77.662
9/18/2022,2:45:0,12.28,7.29,3.47,1.35,24.78,13.35,77.691
9/18/2022,3:0:0,12.3,7.3,3.51,1.6,25.26,13.78,77.635
9/18/2022,3:15:0,12.26,7.31,3.6,1.57,27.09,14.53,77.607
9/18/2022,3:30:0,12.29,7.32,3.68,1.49,25.5,14.09,77.581
9/18/2022,3:45:0,12.31,7.31,3.56,1.49,24.81,13.36,77.607
9/18/2022,4:0:0,12.32,7.31,3.62,1.54,28.32,14.87,77.637
9/18/2022,4:15:0,12.31,7.31,3.65,1.47,27.54,13.86,77.587
9/18/2022,4:30:0,12.36,7.3,3.33,1.43,24.55,13.15,77.671
9/18/2022,4:45:0,12.32,7.28,3.26,1.4,23.88,12.4,77.562
9/18/2022,5:0:0,12.35,7.3,3.36,1.53,26.3,14.73,77.63
9/18/2022,5:15:0,12.36,7.28,3.24,1.6,26.78,14.98,77.648
9/18/2022,5:30:0,12.43,7.29,3.33,1.56,26.53,15.35,77.585
9/18/2022,5:45:0,12.39,7.28,3.18,1.68,31.85,19.1,77.652
9/18/2022,6:0:0,12.39,7.29,3.28,1.7,30.31,15.05,77.623
9/18/2022,6:15:0,12.43,7.29,3.29,1.66,28.18,14.88,77.67
9/18/2022,6:30:0,12.44,7.32,3.53,1.71,31.7,17.09,77.67
9/18/2022,6:45:0,12.45,7.32,3.61,1.69,27.62,14.46,77.634
9/18/2022,7:0:0,12.44,7.31,3.48,1.66,30.82,16.42,77.616
9/18/2022,7:15:0,12.42,7.35,3.75,1.7,34.14,19.47,77.49
9/18/2022,7:30:0,12.44,7.38,4.05,1.91,35.16,21.85,77.526
9/18/2022,7:45:0,12.43,7.39,4.14,1.88,39.33,21.18,77.509
9/18/2022,8:0:0,12.39,7.36,3.8,1.81,39.68,22.81,77.45
9/18/2022,8:15:0,12.41,7.41,4.32,1.94,35.93,18.18,77.367
9/18/2022,8:30:0,12.38,7.45,4.67,1.78,34.57,18.03,77.353
9/18/2022,8:45:0,12.38,7.49,4.94,1.81,33.53,17.68,77.347
9/18/2022,9:0:0,12.37,7.49,4.99,2,34.36,20.36,77.389
9/18/2022,9:15:0,12.37,7.5,5.06,1.76,33.72,20.9,77.441
9/18/2022,9:30:0,12.39,7.46,4.55,1.79,26.37,13.4,77.585
9/18/2022,9:45:0,12.45,7.5,4.95,1.78,25.8,12.8,77.635
9/18/2022,10:0:0,12.35,7.5,5.05,1.7,23.58,11.4,77.482
9/18/2022,10:15:0,12.37,7.52,5.1,1.86,25.53,12.66,77.54
9/18/2022,10:30:0,12.24,7.54,5.26,1.74,24.35,11.54,77.412
9/18/2022,10:45:0,12.22,7.53,5.03,1.75,25.27,12.81,77.508
9/18/2022,11:0:0,12.22,7.58,5.63,1.75,27.15,13.36,77.637
9/18/2022,11:15:0,12.29,7.59,5.77,1.8,27.05,13.39,77.815
9/18/2022,11:30:0,12.25,7.65,6.1,1.85,33.17,18.09,77.945
9/18/2022,11:45:0,12.19,7.75,6.84,1.86,36.4,17.43,78.114
9/18/2022,12:0:0,12.2,7.7,6.47,1.87,34.06,18.04,78.058
9/18/2022,12:15:0,12.21,7.7,6.44,1.94,30.83,14.45,78.075
9/18/2022,12:30:0,12.08,7.75,6.82,1.96,32.5,15.08,78.197
9/18/2022,12:45:0,12.1,7.82,7.36,1.84,36.2,16.27,78.379
9/18/2022,13:0:0,12.2,7.81,7.13,1.9,34.76,15.5,78.402
9/18/2022,13:15:0,12.1,7.85,7.38,1.88,37.28,16.83,78.487
9/18/2022,13:30:0,12.07,7.91,8.07,2.12,51.08,22.51,78.593
9/18/2022,13:45:0,12.09,7.96,8.44,2.22,63.73,28.28,78.681
9/18/2022,14:0:0,12.24,7.86,7.43,1.93,49,22.67,78.53
9/18/2022,14:15:0,12.1,7.99,8.64,2.21,71.44,32.02,78.66
9/18/2022,14:30:0,11.97,8.07,9.21,2.28,77.23,35.09,78.724
9/18/2022,14:45:0,12.16,7.99,8.56,2.21,68.14,30.42,78.721
9/18/2022,15:0:0,12.02,8.07,8.94,2.1,68.88,30.21,78.881
9/18/2022,15:15:0,12.02,8.08,9.2,2.26,76.43,35.04,78.888
9/18/2022,15:30:0,12.1,8,8.36,2.08,70.22,29.28,78.75
9/18/2022,15:45:0,12.04,7.98,8.33,2.05,75.65,38.01,78.73
9/18/2022,16:0:0,11.88,8.12,9.39,2.08,80.46,33.44,78.807
9/18/2022,16:15:0,12.01,7.96,8.17,2.04,65.14,31.06,78.586
9/18/2022,16:30:0,11.92,8.02,8.71,2.49,96.8,42.46,78.741
